date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
1964.11.20,12:59:19 AM,40.2,28.06,turkey,balikesir,kuscenneti_bandirma,south,3.6,56.0,4.5,4.3,4.2,4.5,4.1,4.4
2005.12.10,12:09:48 AM,39.36,40.86,turkey,bingol,kizilcubuk_karliova,south,3.6,5.0,5.3,0.0,5.3,5.3,0.0,5.2
2017.03.30,12:55:14 AM,38.07,39.79,turkey,diyarbakir,gozlu_ergani,south,3.6,2.4,3.9,0.0,3.9,3.9,0.0,0.0
1936.03.23,12:46:22 AM,39.0,42.0,turkey,mus,gunbatmaz_bulanik,north_west,3.6,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1944.02.01,12:22:40 AM,41.41,32.69,turkey,karabuk,incecay_safranbolu,north_west,3.6,10.0,7.2,6.7,6.7,6.8,7.2,6.6
1967.12.31,12:28:59 AM,39.0,42.0,turkey,mus,gunbatmaz_bulanik,north_west,3.6,33.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.12.28,12:42:15 AM,37.06,29.02,turkey,mugla,karacam_koycegiz,north_west,3.6,7.0,4.8,4.6,0.0,4.8,4.5,4.5
1972.08.03,12:04:26 AM,37.76,32.72,turkey,konya,abditolu_cumra,north_west,3.6,44.0,4.3,4.1,4.1,4.3,3.9,4.2
2015.07.24,12:39:42 AM,40.24,26.29,turkey,canakkale,kocadere_eceabat,north_west,3.6,11.9,4.9,0.0,4.9,4.8,0.0,0.0
2017.01.15,12:38:49 AM,39.56,26.1,turkey,canakkale,gulpinar_ayvacik,north_west,3.6,3.0,3.9,0.0,3.8,3.9,0.0,0.0
1946.10.03,12:37:46 AM,39.5,44.12,turkey,agri,yeniharman_dogubayazit,north_east,3.6,50.0,5.2,4.9,4.9,5.2,4.9,4.9
2014.01.12,12:19:36 AM,38.81,27.83,turkey,manisa,sazoba_akhisar,north_east,3.6,11.7,3.5,0.0,3.5,3.3,0.0,0.0
2014.08.24,12:43:30 AM,37.69,30.61,turkey,burdur,yazir_aglasun,north_east,3.6,4.0,5.1,0.0,5.1,4.8,0.0,0.0
1928.10.03,12:57:08 AM,40.47,33.42,turkey,cankiri,bakirli_sabanozu,east,3.6,70.0,5.3,5.0,4.9,5.3,5.0,5.0
1939.12.29,12:33:36 AM,39.89,39.27,turkey,erzincan,agilozu,west,3.7,10.0,5.2,4.9,4.9,5.2,4.9,4.9
2017.05.28,12:34:01 AM,38.75,27.78,turkey,manisa,kumkuyucak_saruhanli,west,3.7,6.0,4.3,0.0,4.0,4.3,0.0,0.0
2017.05.29,12:28:48 AM,38.74,27.78,turkey,manisa,kumkuyucak_saruhanli,west,3.7,8.8,3.8,0.0,3.8,3.8,0.0,0.0
1915.02.14,12:20:01 AM,38.8,42.5,turkey,bitlis,cemalettin_ahlat,south_west,3.7,30.0,5.7,5.4,5.4,5.7,5.6,5.4
1925.09.14,12:06:45 AM,39.0,31.0,turkey,afyonkarahisar,yuregil_emirdag,south_west,3.7,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1925.09.20,12:06:52 AM,39.0,31.0,turkey,afyonkarahisar,yuregil_emirdag,south_west,3.7,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1926.12.20,12:31:06 AM,39.0,31.0,turkey,afyonkarahisar,yuregil_emirdag,south_west,3.7,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1927.02.07,12:04:36 AM,39.0,31.0,turkey,afyonkarahisar,yuregil_emirdag,south_west,3.7,15.0,5.4,5.1,5.1,5.4,5.2,5.1
1966.08.20,12:01:44 AM,39.16,40.7,turkey,bingol,kirkpinar_adakli,south_west,3.7,33.0,5.7,5.4,5.4,5.7,5.6,5.4
1967.07.30,12:58:46 AM,40.75,30.46,turkey,sakarya,kucukesence_erenler,south_west,3.7,27.0,4.8,4.6,4.6,4.8,4.5,4.5
1970.04.24,12:37:20 AM,36.75,28.66,turkey,mugla,mergenli_ortaca,south_west,3.7,34.0,4.7,4.5,4.5,4.7,4.4,4.6
1970.04.24,12:32:20 AM,36.75,28.66,turkey,mugla,mergenli_ortaca,south_west,3.7,34.0,4.8,4.7,4.6,4.8,4.6,4.7
1951.03.18,12:24:37 AM,40.04,42.05,turkey,erzurum,kirkdikme_horasan,south_east,3.7,30.0,4.9,4.7,4.7,4.9,4.7,4.8
1971.05.01,12:45:27 AM,40.95,27.99,turkey,tekirdag,marmaraereglisi,south_east,3.7,13.0,4.9,0.0,4.9,4.7,4.4,4.6
2003.05.03,12:22:40 AM,36.93,31.57,turkey,antalya,sevinckoy_manavgat,south_east,3.7,11.0,5.5,0.0,4.7,5.5,0.0,0.0
2014.03.18,12:33:10 AM,38.88,43.55,turkey,van,colpan,south,3.7,5.0,4.0,0.0,4.0,3.8,0.0,0.0
1924.11.20,12:27:45 AM,38.55,30.78,turkey,afyonkarahisar,inli_cay,north_west,3.7,10.0,5.9,5.7,5.6,5.9,5.9,5.6
1970.12.17,12:17:05 AM,39.27,29.4,turkey,kutahya,omerfaki_emet,north_west,3.7,26.0,4.7,4.6,0.0,4.7,4.5,4.4
1971.09.05,12:19:59 AM,37.24,30.19,turkey,antalya,yelten_korkuteli,north_west,3.7,24.0,4.8,4.6,4.5,4.8,4.5,4.5
1974.02.14,12:17:14 AM,38.54,27.19,turkey,izmir,camici_bornova,north_west,3.7,36.0,4.4,4.2,4.2,4.4,4.0,4.3
1970.04.05,12:47:27 AM,38.88,29.89,turkey,usak,halaclar_banaz,north_east,3.7,32.0,4.6,4.4,4.5,4.6,4.3,4.5
1970.04.21,12:36:58 AM,39.08,29.9,turkey,kutahya,alincik_altintas,north_east,3.7,25.0,4.8,4.6,4.6,4.8,4.5,4.7
1970.10.24,12:34:11 AM,36.86,28.8,turkey,mugla,ortaca,north_east,3.7,28.0,4.2,4.0,4.1,4.2,3.7,4.1
1971.01.02,12:25:35 AM,37.06,29.04,turkey,mugla,karacam_koycegiz,north_east,3.7,7.0,4.5,4.3,4.3,4.5,4.2,4.4
2013.07.21,12:43:42 AM,41.13,33.49,turkey,kastamonu,bedirgeris_ihsangazi,north_east,3.7,5.3,4.2,0.0,4.2,4.1,0.0,0.0
2014.04.08,12:01:13 AM,37.97,42.74,turkey,siirt,bentkoy_pervari,north,3.7,1.1,3.5,0.0,3.5,3.5,0.0,0.0
2017.03.02,12:18:50 AM,39.51,26.07,turkey,canakkale,babakale_ayvacik,north,3.7,9.5,3.5,0.0,3.4,3.5,0.0,0.0
1930.09.11,12:36:51 AM,37.39,31.18,turkey,antalya,degirmenozu_manavgat,west,3.8,80.0,5.9,5.7,5.6,5.9,5.9,5.6
2016.08.10,12:33:24 AM,38.6,43.18,turkey,van,citoren,west,3.8,2.2,3.5,0.0,3.3,3.5,0.0,0.0
2016.09.17,12:53:34 AM,38.9,27.73,turkey,manisa,doguca_akhisar,west,3.8,10.8,3.8,0.0,3.8,3.8,0.0,0.0
1924.12.13,12:53:30 AM,38.0,33.5,turkey,aksaray,basaran_eskil,south_west,3.8,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1957.05.28,12:09:54 AM,40.58,30.53,turkey,sakarya,ahmediye_karapurcek,south_west,3.8,50.0,4.9,4.8,4.8,4.9,4.8,4.9
1965.11.25,12:06:32 AM,37.24,36.22,turkey,osmaniye,karatepe_kadirli,south_west,3.8,50.0,4.7,4.6,4.6,4.7,4.5,4.6
1970.03.30,12:48:05 AM,39.34,29.13,turkey,kutahya,umutlu_emet,south_west,3.8,21.0,4.6,4.4,4.5,4.6,4.3,4.5
2004.12.20,12:02:14 AM,37.05,28.26,turkey,mugla,kuyucak,south_west,3.8,11.0,5.3,0.0,5.3,5.3,0.0,0.0
2017.04.13,12:22:14 AM,37.15,28.65,turkey,mugla,turgut_ula,south_west,3.8,5.0,5.0,0.0,4.6,5.0,0.0,0.0
2017.06.16,12:46:18 AM,38.27,26.44,turkey,izmir,karakoy_cesme,south_west,3.8,7.8,4.1,0.0,4.0,4.1,0.0,0.0
1970.03.31,12:45:55 AM,39.11,29.9,turkey,kutahya,yagcilar_aslanapa,south_east,3.8,10.0,4.5,4.3,4.4,4.5,4.2,4.4
1970.05.15,12:57:36 AM,41.1,43.0,turkey,ardahan,eskibeyrehatun_cildir,south_east,3.8,30.0,4.4,4.2,4.2,4.4,4.0,4.3
1971.05.12,12:57:25 AM,37.58,29.6,turkey,burdur,duden_yesilova,south_east,3.8,33.0,5.6,0.0,5.6,5.6,5.2,5.3
1973.11.10,12:26:11 AM,37.89,31.06,turkey,isparta,bagcik_egirdir,south_east,3.8,23.0,4.5,4.3,4.2,4.5,4.2,4.4
2015.07.25,12:35:51 AM,37.15,28.73,turkey,mugla,turgut_ula,south_east,3.8,5.0,4.0,0.0,4.0,3.8,0.0,0.0
1971.05.16,12:24:58 AM,37.55,29.81,turkey,burdur,kavak_yesilova,south,3.8,3.0,5.0,4.8,4.8,5.0,4.8,4.9
1970.04.22,12:24:06 AM,39.02,29.77,turkey,kutahya,saraycik_altintas,north_west,3.8,37.0,5.3,5.0,5.0,5.3,5.0,5.0
1971.09.28,12:10:26 AM,37.21,30.15,turkey,antalya,gumuslu_korkuteli,north_west,3.8,32.0,5.0,4.7,4.7,5.0,4.7,4.7
1974.02.18,12:23:38 AM,37.53,43.35,turkey,hakkari,kavakli,north_west,3.8,24.0,4.1,3.9,3.8,4.1,3.6,4.0
2017.01.25,12:19:33 AM,36.79,27.66,turkey,mugla,kizlan_datca,north_west,3.8,8.0,4.2,0.0,4.2,4.2,0.0,0.0
1956.06.22,12:46:54 AM,38.48,31.94,turkey,konya,tekeler_ilgin,north_east,3.8,40.0,4.8,4.7,4.6,4.8,4.6,4.7
1971.08.07,12:07:24 AM,38.87,29.91,turkey,usak,halaclar_banaz,north_east,3.8,20.0,4.8,4.4,4.6,4.8,4.6,4.5
1967.07.30,12:31:02 AM,40.72,30.52,turkey,sakarya,teketaban_karapurcek,north,3.8,18.0,5.7,5.2,5.5,5.7,5.4,5.4
1967.08.01,12:13:34 AM,40.72,30.52,turkey,sakarya,teketaban_karapurcek,north,3.8,26.0,4.9,4.7,4.6,4.9,4.6,4.6
1961.03.28,12:44:12 AM,39.82,30.19,turkey,eskisehir,inonu,east,3.8,10.0,5.3,5.0,4.9,5.3,5.0,5.0
2003.04.17,12:34:25 AM,38.24,26.86,turkey,izmir,duzce_seferihisar,east,3.8,6.0,5.2,4.7,0.0,5.2,0.0,0.0
1945.01.15,12:30:00 AM,38.4,44.2,turkey,van,kocbasi_saray,west,3.9,32.0,5.3,5.0,5.0,5.3,5.1,5.1
1959.04.25,12:26:45 AM,36.94,28.58,turkey,mugla,zaferler_koycegiz,south_west,3.9,30.0,5.9,5.7,5.6,5.9,5.9,5.6
1968.09.18,12:17:03 AM,39.81,40.21,turkey,erzincan,cadirkaya_tercan,south_west,3.9,25.0,4.7,4.6,4.6,4.7,4.5,4.6
2006.11.01,12:19:45 AM,39.43,40.65,turkey,erzurum,karabey_cat,south_west,3.9,5.0,4.9,0.0,4.9,4.7,0.0,4.8
2015.11.09,12:24:46 AM,38.53,26.37,turkey,izmir,kucukbahce_karaburun,south_west,3.9,14.3,3.9,0.0,3.9,0.0,0.0,0.0
1971.05.20,12:06:45 AM,37.58,29.98,turkey,burdur,yarisli_yesilova,south_east,3.9,23.0,5.1,4.8,4.7,5.1,4.8,4.8
2015.07.06,12:03:47 AM,38.25,26.58,turkey,izmir,zeytinler_urla,south_east,3.9,20.3,4.1,0.0,4.1,4.1,0.0,0.0
2016.01.23,12:00:45 AM,36.72,29.51,turkey,mugla,bayirkoy_fethiye,south_east,3.9,8.0,4.1,0.0,4.1,4.0,0.0,0.0
1922.02.01,12:52:44 AM,38.0,37.0,turkey,kahramanmaras,kabaktepe_ekinozu,south,3.9,30.0,5.5,5.2,5.2,5.5,5.3,5.2
1954.03.23,12:58:53 AM,40.58,27.12,turkey,tekirdag,sarkoy,south,3.9,10.0,5.3,5.0,5.0,5.3,5.1,5.1
1964.09.21,12:07:04 AM,41.1,37.6,turkey,ordu,medreseonu_persembe,north_west,3.9,33.0,4.5,4.3,4.3,4.5,4.2,4.4
1968.03.13,12:26:37 AM,37.27,29.67,turkey,burdur,beykoy_tefenni,north_west,3.9,10.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.11.21,12:13:50 AM,36.88,28.92,turkey,mugla,elcik_dalaman,north_west,3.9,19.0,4.4,4.2,4.4,4.4,4.0,4.3
1973.07.03,12:06:15 AM,40.62,27.54,turkey,balikesir,marmara,north_west,3.9,6.0,4.3,4.1,4.1,4.3,3.9,4.2
2016.12.12,12:42:06 AM,38.49,43.94,turkey,van,elacmaz_gurpinar,north_west,3.9,5.0,4.3,0.0,4.3,0.0,0.0,0.0
1940.12.20,12:18:00 AM,38.3,38.3,turkey,malatya,gunduzbey_yesilyurt,north_east,3.9,10.0,5.8,5.4,5.5,5.4,5.8,5.5
1946.07.16,12:45:31 AM,38.63,31.15,turkey,afyonkarahisar,eber_cay,north_east,3.9,40.0,5.3,5.0,5.0,5.3,5.1,5.1
1968.07.04,12:27:50 AM,36.77,29.03,turkey,mugla,inlice_fethiye,north_east,3.9,94.0,4.5,4.3,4.3,4.5,4.2,4.4
1971.05.23,12:11:21 AM,37.48,29.95,turkey,burdur,murseller_karamanli,north_east,3.9,35.0,5.0,4.7,4.7,5.0,4.7,4.7
1971.10.06,12:16:05 AM,38.06,27.27,turkey,izmir,golova_menderes,north_east,3.9,10.0,4.2,4.0,4.0,4.2,3.8,4.1
1930.05.08,12:36:22 AM,37.3,44.8,turkey,hakkari,alan_semdinli,east,3.9,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1953.05.02,12:37:44 AM,38.51,26.55,turkey,izmir,eglenhoca_karaburun,south_west,4.0,60.0,5.3,5.0,5.0,5.3,5.1,5.1
1972.01.15,12:50:26 AM,40.01,41.87,turkey,erzurum,yesiloz_koprukoy,south_west,4.0,43.0,4.5,4.2,4.2,4.5,4.0,4.4
1974.01.26,12:19:16 AM,37.41,29.74,turkey,burdur,derekoy_karamanli,south_west,4.0,21.0,4.5,4.3,4.2,4.5,4.2,4.4
2017.04.21,12:21:35 AM,37.73,29.18,turkey,denizli,ovacik_honaz,south_west,4.0,5.0,3.7,0.0,3.7,3.7,0.0,0.0
2017.06.01,12:47:31 AM,38.37,27.76,turkey,manisa,dagyenikoy_turgutlu,south_west,4.0,10.4,3.6,0.0,3.6,3.6,0.0,0.0
1937.03.07,12:10:45 AM,38.4,43.7,turkey,van,ongun_gurpinar,south_east,4.0,15.0,4.8,4.7,4.6,4.8,4.6,4.7
1967.07.30,12:19:31 AM,40.71,30.58,turkey,sakarya,bediltahirbey_akyazi,south_east,4.0,23.0,4.9,4.7,4.6,4.9,4.6,4.6
1968.03.30,12:24:18 AM,36.7,27.7,turkey,mugla,datca,south_east,4.0,64.0,4.4,4.2,4.1,4.4,4.0,4.3
1970.03.30,12:15:44 AM,38.96,29.73,turkey,kutahya,cukuroren_gediz,south,4.0,55.0,4.6,4.4,4.3,4.6,4.3,4.5
2014.03.02,12:25:58 AM,36.76,35.17,turkey,adana,yassioren_karatas,north_west,4.0,7.5,4.1,0.0,4.1,3.9,0.0,0.0
2016.10.18,12:22:45 AM,38.65,43.71,turkey,van,kaymakli,north_west,4.0,5.0,4.2,0.0,4.1,4.2,0.0,0.0
2017.02.06,12:18:07 AM,39.55,26.08,turkey,canakkale,gulpinar_ayvacik,north_west,4.0,6.7,3.6,0.0,3.5,3.6,0.0,0.0
2017.02.22,12:24:21 AM,39.56,26.09,turkey,canakkale,gulpinar_ayvacik,north_west,4.0,10.8,3.5,0.0,3.5,3.5,0.0,0.0
2017.02.23,12:55:14 AM,39.56,26.09,turkey,canakkale,gulpinar_ayvacik,north_west,4.0,7.9,4.3,0.0,4.2,4.3,0.0,0.0
2017.04.18,12:40:53 AM,37.48,42.67,turkey,sirnak,senoba_uludere,north_west,4.0,5.0,4.1,0.0,3.8,4.1,0.0,0.0
1966.08.19,12:17:57 AM,39.33,41.25,turkey,mus,dagcilar_varto,north_east,4.0,39.0,5.3,4.7,4.6,5.3,4.6,5.0
1967.10.04,12:52:32 AM,40.1,43.8,turkey,igdir,surmeli_tuzluca,north_east,4.0,77.0,4.5,4.3,4.3,4.5,4.2,4.4
2017.07.21,12:55:25 AM,36.99,27.33,turkey,mugla,akyarlar_bodrum,north_east,4.0,12.2,3.8,0.0,3.6,3.8,0.0,0.0
1971.09.08,12:01:10 AM,37.22,30.12,turkey,antalya,taskesigi_korkuteli,east,4.0,6.0,5.2,4.9,4.6,5.2,4.9,4.9
2017.05.28,12:42:09 AM,38.71,27.79,turkey,manisa,deynekler_golmarmara,west,4.1,6.9,3.5,0.0,3.4,3.5,0.0,0.0
2014.07.18,12:58:58 AM,38.25,26.64,turkey,izmir,yagcilar_urla,south_west,4.1,16.7,4.0,0.0,4.0,3.7,0.0,0.0
2014.10.30,12:35:43 AM,38.74,42.15,turkey,bitlis,guzelsu_ahlat,south_west,4.1,5.0,4.4,0.0,4.4,4.3,0.0,0.0
1966.07.19,12:52:33 AM,38.3,27.1,turkey,izmir,tirazli_karabaglar,south_east,4.1,33.0,4.7,4.6,4.6,4.7,4.5,4.6
1971.05.18,12:03:56 AM,37.48,29.91,turkey,burdur,baskuyu_yesilova,south_east,4.1,33.0,4.8,4.6,0.0,4.8,4.5,4.5
2002.02.03,12:26:44 AM,38.68,30.82,turkey,afyonkarahisar,cobanlar,south_east,4.1,5.0,6.0,5.9,0.0,6.0,0.0,0.0
2007.12.26,12:47:10 AM,39.42,33.09,turkey,ankara,afsar_bala,south_east,4.1,5.5,5.5,0.0,5.5,5.3,0.0,0.0
2016.11.19,12:58:05 AM,37.11,44.48,turkey,hakkari,gelisen_semdinli,south_east,4.1,7.2,3.9,0.0,3.6,3.9,0.0,0.0
2017.06.10,12:51:46 AM,40.06,35.7,turkey,tokat,kozdere_zile,south_east,4.1,4.7,4.0,0.0,4.0,4.0,0.0,0.0
1967.10.20,12:47:35 AM,38.0,38.57,turkey,adiyaman,catbahce_sincik,north_west,4.1,33.0,4.9,4.6,4.6,4.9,4.5,4.8
1970.04.01,12:55:14 AM,39.01,29.69,turkey,kutahya,cukuroren_gediz,north_west,4.1,41.0,4.5,4.3,4.4,4.5,4.2,4.4
1972.10.04,12:14:26 AM,39.14,29.44,turkey,kutahya,yunuslar_gediz,north_west,4.1,34.0,4.8,4.7,4.6,4.8,4.6,4.7
2017.02.02,12:11:46 AM,38.68,38.05,turkey,malatya,alican_yazihan,north_west,4.1,5.0,3.8,0.0,3.6,3.8,0.0,0.0
1948.11.13,12:44:50 AM,40.23,29.02,turkey,bursa,nilufer,north_east,4.1,60.0,5.7,5.4,5.4,5.7,5.6,5.4
1968.11.09,12:38:58 AM,40.15,28.35,turkey,bursa,yolagzi_karacabey,north_east,4.1,24.0,4.5,4.3,4.3,4.5,4.2,4.2
2016.08.05,12:40:15 AM,37.59,35.99,turkey,adana,karahamzali_kozan,north_east,4.1,5.0,3.5,0.0,3.3,3.5,0.0,0.0
2017.04.11,12:00:58 AM,40.4,27.25,turkey,canakkale,ortuluce_biga,north_east,4.1,10.4,3.5,0.0,3.5,3.4,0.0,0.0
1941.12.13,12:16:05 AM,37.13,28.06,turkey,mugla,dagpinar,north,4.1,30.0,6.5,6.1,6.1,6.3,6.5,6.1
1944.02.10,12:05:27 AM,41.0,32.3,turkey,bolu,ilyaslar_mengen,north,4.1,10.0,5.5,5.2,5.2,5.5,5.3,5.2
2017.03.14,12:41:43 AM,37.53,38.51,turkey,adiyaman,kirmacik_samsat,east,4.1,21.8,4.1,0.0,3.9,4.1,0.0,0.0
1968.11.03,12:40:02 AM,38.81,29.11,turkey,usak,zahman,west,4.2,23.0,5.1,4.8,4.7,5.1,4.8,4.8
1953.02.14,12:52:30 AM,38.5,43.6,turkey,van,govelek,south_west,4.2,20.0,4.7,4.6,4.6,4.7,4.5,4.6
1971.05.15,12:30:00 AM,37.62,29.88,turkey,burdur,buyukyaka_yesilova,south_west,4.2,14.0,4.8,4.6,4.6,4.8,4.5,4.5
2003.04.10,12:40:15 AM,38.21,26.79,turkey,izmir,duzce_seferihisar,south_west,4.2,11.0,5.9,5.6,5.9,5.8,0.0,0.0
2005.03.14,12:55:56 AM,39.35,40.88,turkey,bingol,kazanli_karliova,south_west,4.2,5.0,5.9,0.0,5.9,5.8,0.0,0.0
2013.12.16,12:58:09 AM,38.94,43.61,turkey,van,karahan_muradiye,south_west,4.2,5.0,4.0,0.0,4.0,3.9,0.0,0.0
1939.09.22,12:36:37 AM,39.07,26.94,turkey,izmir,kizilcukur_dikili,south_east,4.2,10.0,6.6,6.2,6.2,6.4,6.6,6.1
1970.04.16,12:42:22 AM,39.02,29.91,turkey,kutahya,alincik_altintas,south_east,4.2,31.0,5.7,5.3,5.3,5.7,5.4,5.4
1955.06.26,12:12:35 AM,41.11,33.33,turkey,kastamonu,sarihaci_arac,north_west,4.2,10.0,4.8,4.7,4.6,4.8,4.6,4.7
1965.12.02,12:45:55 AM,37.61,29.32,turkey,denizli,ayaz_serinhisar,north_west,4.2,38.0,4.8,4.7,4.6,4.8,4.6,4.7
1968.10.30,12:51:35 AM,37.99,38.56,turkey,adiyaman,catbahce_sincik,north_west,4.2,3.0,5.3,5.0,4.9,5.3,5.0,5.0
1971.05.23,12:27:38 AM,37.69,30.14,turkey,burdur,cendik,north_west,4.2,14.0,4.5,4.3,4.2,4.5,4.2,4.4
1971.06.28,12:37:43 AM,37.61,29.87,turkey,burdur,harmanli_yesilova,north_west,4.2,23.0,5.0,4.8,4.9,5.0,4.8,4.9
1971.10.05,12:53:10 AM,38.93,29.61,turkey,usak,karacahisar_banaz,north_west,4.2,30.0,4.8,4.6,4.4,4.8,4.5,4.5
2014.05.28,12:03:41 AM,40.53,42.52,turkey,kars,baskoy_selim,north_west,4.2,5.8,4.2,0.0,4.2,4.0,0.0,0.0
2015.07.08,12:14:01 AM,37.61,29.52,turkey,burdur,duden_yesilova,north_west,4.2,6.8,4.2,0.0,4.2,3.9,0.0,0.0
2015.09.18,12:30:28 AM,39.81,30.45,turkey,eskisehir,tepebasi,north_west,4.2,8.7,4.0,0.0,4.0,3.7,0.0,0.0
2015.09.22,12:11:11 AM,39.15,29.13,turkey,kutahya,inlice_simav,north_west,4.2,11.7,4.1,0.0,4.1,4.1,0.0,0.0
2015.12.29,12:18:27 AM,39.15,29.13,turkey,kutahya,inlice_simav,north_west,4.2,8.1,3.5,0.0,3.5,0.0,0.0,0.0
1970.03.29,12:11:43 AM,39.14,29.42,turkey,kutahya,yesilova_gediz,north_east,4.2,22.0,4.9,4.7,4.9,4.9,4.7,4.8
2017.05.04,12:15:46 AM,36.99,36.05,turkey,hatay,turunclu_erzin,north_east,4.2,9.3,3.8,0.0,3.8,3.8,0.0,0.0
2017.02.07,12:53:29 AM,39.52,26.07,turkey,canakkale,babakale_ayvacik,north,4.2,15.6,4.3,0.0,4.3,4.1,0.0,0.0
1970.04.02,12:35:09 AM,39.05,29.72,turkey,kutahya,tokul_aslanapa,west,4.3,35.0,4.9,4.7,4.6,4.9,4.6,4.6
1964.12.13,12:09:02 AM,40.7,31.0,turkey,duzce,camlibel_golyaka,south_west,4.3,10.0,4.5,4.3,4.3,4.5,4.2,4.4
1967.08.09,12:33:15 AM,36.98,28.4,turkey,mugla,yesilcam_ula,south_west,4.3,64.0,4.9,4.6,4.6,4.9,4.5,4.8
2003.05.01,12:27:04 AM,39.01,40.46,turkey,bingol,kurtulus,south_west,4.3,10.0,6.4,6.2,0.0,6.4,6.4,0.0
1912.08.09,12:29:00 AM,40.6,27.2,turkey,tekirdag,eriklice_sarkoy,south_east,4.3,16.0,7.3,6.8,6.7,6.9,7.3,6.6
1912.08.11,12:19:04 AM,40.6,27.2,turkey,tekirdag,eriklice_sarkoy,south_east,4.3,30.0,5.3,5.0,4.9,5.3,5.0,5.0
1947.12.07,12:23:10 AM,39.93,42.62,turkey,kars,kayalibogaz_sarikamis,south_east,4.3,60.0,4.8,4.7,4.6,4.8,4.6,4.7
1967.06.01,12:39:23 AM,36.81,29.26,turkey,mugla,sogutlu_fethiye,south_east,4.3,43.0,5.3,4.9,4.9,5.3,4.9,5.0
1968.09.26,12:42:03 AM,38.76,32.6,turkey,konya,bogrudelik_cihanbeyli,south_east,4.3,40.0,4.9,4.6,4.6,4.9,4.5,4.8
1971.05.23,12:36:35 AM,37.56,29.67,turkey,burdur,doganbaba_yesilova,south_east,4.3,33.0,4.4,4.2,4.1,4.4,4.0,4.3
2016.01.10,12:40:48 AM,39.6,34.34,turkey,kirsehir,alahacili_cicekdagi,south_east,4.3,8.6,5.2,0.0,5.2,4.9,0.0,0.0
1923.10.26,12:13:16 AM,41.2,28.6,turkey,istanbul,yassioren_arnavutkoy,south,4.3,24.0,5.3,5.0,4.9,5.3,5.0,5.0
1959.06.09,12:21:20 AM,36.81,29.08,turkey,mugla,dariyeri_dalaman,south,4.3,20.0,4.9,4.7,4.7,4.9,4.7,4.8
1974.01.03,12:39:48 AM,39.74,26.82,turkey,canakkale,dagoba_bayramic,south,4.3,29.0,4.3,4.1,4.3,4.3,3.9,4.2
1964.06.09,12:16:00 AM,38.66,40.18,turkey,bingol,sirmalioya_genc,north_west,4.3,65.0,4.3,4.1,4.1,4.3,3.9,4.2
1969.01.14,12:22:13 AM,39.4,30.1,turkey,kutahya,cubukici,north_west,4.3,10.0,4.5,4.3,4.3,4.5,4.2,4.4
2003.01.27,12:26:28 AM,39.48,39.77,turkey,tunceli,saglamtas_pulumur,north_west,4.3,10.0,6.1,6.1,0.0,6.1,6.0,5.7
2015.09.22,12:25:05 AM,39.15,29.13,turkey,kutahya,inlice_simav,north_west,4.3,10.7,4.1,0.0,4.1,3.7,0.0,0.0
1912.09.16,12:04:02 AM,40.1,26.8,turkey,canakkale,kocalar,north_east,4.3,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1965.03.03,12:37:18 AM,38.27,28.47,turkey,izmir,bahcearasi_kiraz,north_east,4.3,42.0,4.8,4.6,4.6,4.8,4.5,4.5
1973.07.29,12:01:21 AM,37.2,28.2,turkey,mugla,ciftlikkoy,north_east,4.3,10.0,4.2,3.9,4.2,4.1,3.6,4.0
2017.03.24,12:54:24 AM,40.03,42.24,turkey,erzurum,yukaritahirhoca_horasan,north_east,4.3,5.0,4.1,0.0,4.1,4.1,0.0,0.0
1928.07.15,12:33:33 AM,38.05,27.32,turkey,izmir,barutcu_selcuk,north,4.3,10.0,5.6,5.4,5.3,5.6,5.5,5.4
2017.04.17,12:30:28 AM,37.14,28.65,turkey,mugla,kavakcali_ula,north,4.3,9.9,4.0,0.0,3.7,4.0,0.0,0.0
1949.07.30,12:47:13 AM,38.62,26.45,turkey,izmir,bozkoy_karaburun,south_west,4.4,40.0,4.9,4.8,4.8,4.9,4.8,4.9
1959.01.26,12:15:29 AM,36.7,29.0,turkey,mugla,yaniklar_fethiye,south_west,4.4,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1959.04.25,12:05:47 AM,36.92,28.6,turkey,mugla,hamitkoy_koycegiz,south_west,4.4,40.0,5.5,5.2,5.2,5.5,5.3,5.2
2007.10.31,12:58:01 AM,36.98,29.28,turkey,denizli,cevizli_cameli,south_west,4.4,5.0,4.5,0.0,4.5,4.4,0.0,0.0
2016.07.11,12:25:08 AM,38.36,27.5,turkey,izmir,asagikizilca_kemalpasa,south_west,4.4,8.9,3.5,0.0,3.2,3.5,0.0,0.0
1925.06.24,12:00:35 AM,40.88,30.39,turkey,sakarya,kayrancik_adapazari,south_east,4.4,10.0,4.8,4.7,4.6,4.8,4.6,4.7
